response_time,event_start_ms,event_start_epoc,year,month,day
1297.919033000246,66,1535718339,2018,8,31
91.63072299957277,97,1535718340,2018,8,31
2091.807222999632,192,1535718338,2018,8,31
4133.811068000272,812,1535718333,2018,8,31
4146.096297999844,285,1535718333,2018,8,31
10.590773001313213,738,1544957046,2018,12,16
9.47894099354744,322,1544957046,2018,12,16
16.302998006343838,902,1544957045,2018,12,16
787.362395003438,106,1544957044,2018,12,16
729.7336799949408,674,1544957043,2018,12,16
10.4928230047226,114,1544957046,2018,12,16
11.69206999242306,9,1544957046,2018,12,16
20.19927199184895,971,1544957046,2018,12,16
927.7338429987433,558,1544957047,2018,12,16
12.14125600457191,523,1544957047,2018,12,16
10.176035001873972,306,1544957047,2018,12,16
10.01150299608707,72,1544957047,2018,12,16
12.558223992586141,155,1544957052,2018,12,16
15.50602100789547,30,1544957052,2018,12,16
9.932922989130018,659,1544957051,2018,12,16
19.98373399674892,648,1544957051,2018,12,16
11.489897012710571,524,1544957051,2018,12,16
10.89525499939919,461,1544957051,2018,12,16
9.076621994376184,840,1544957050,2018,12,16
17.54521000385284,776,1544957050,2018,12,16
12.07301799952984,757,1544957050,2018,12,16
196.6315670013428,654,1544957050,2018,12,16
10.193186998367311,219,1544957050,2018,12,16
15.644933998584747,179,1544957049,2018,12,16
10.44638900458813,54,1544957049,2018,12,16
17.6003839969635,520,1544957048,2018,12,16
10.43908599019051,72,1544957048,2018,12,16
9.948114991188048,870,1544957047,2018,12,16
9.827239990234377,621,1544957047,2018,12,16
10.7294429987669,921,1544957051,2018,12,16
10.61021600663662,559,1544957051,2018,12,16
396.85977400839323,797,1544957050,2018,12,16
9.118071004748343,670,1544957050,2018,12,16
11.251740008592613,343,1544957050,2018,12,16
19.6705040037632,830,1544957049,2018,12,16
16.80373099446297,653,1544957049,2018,12,16
744.1206350028516,255,1544957049,2018,12,16
19.43958300352097,239,1544957048,2018,12,16
9.244157001376152,964,1544957047,2018,12,16
146.2871990054846,914,1544957051,2018,12,16
815.2230229973793,789,1544957048,2018,12,16
16.66231100261211,28,1544957054,2018,12,16
13.31948100030422,742,1544957053,2018,12,16
17.665163010358807,965,1544957053,2018,12,16
10.570647001266481,367,1544957053,2018,12,16
9.44641600549221,936,1544957053,2018,12,16
12.38232798874378,65,1544957053,2018,12,16
16.58493898808956,752,1544957053,2018,12,16
12.145003005862241,2,1544957053,2018,12,16
9.224057003855703,722,1544957053,2018,12,16
19.4747170060873,231,1544957053,2018,12,16
17.26089499890804,943,1544957052,2018,12,16
9.439660996198654,441,1544957052,2018,12,16
647.4153170138597,182,1544957052,2018,12,16
306.0431823730469,935,1528402957,2018,6,7
15.078367233276367,202,1528402958,2018,6,7
150.3021087646484,739,1528402958,2018,6,7
186.5687103271484,800,1528402958,2018,6,7
4532.46728515625,970,1528402958,2018,6,7
4307.2109375,98,1528402959,2018,6,7
128.6330871582031,562,1528402960,2018,6,7
17.34092330932617,212,1528402964,2018,6,7
13.94493579864502,313,1528402964,2018,6,7
33.29987335205078,349,1528402964,2018,6,7
199.25592041015616,559,1528402964,2018,6,7
136.32366943359378,353,1528402961,2018,6,7
1930.001220703125,402,1528402961,2018,6,7
185.4873199462891,501,1528402961,2018,6,7
182.9783782958984,6,1528402962,2018,6,7
1437.371826171875,93,1528402962,2018,6,7
176.6335144042969,212,1528402962,2018,6,7
